GEOID,NAME,ABBR,year,index_eq_community_living,index_eq_communal_living,index_eq_institutional_living,index_eq_community_participation,index_eq_commute,index_eq_education,index_eq_insurance,index_eq_tech,index_eq_work_economic,index_eq_labor,index_eq_poverty,index_eq_adaparc,index_rel_community_living,index_rel_communal_living,index_rel_institutional_living,index_rel_community_participation,index_rel_commute,index_rel_education,index_rel_insurance,index_rel_tech,index_rel_work_economic,index_rel_labor,index_rel_poverty,index_rel_adaparc,index_adaparc
13,Georgia,GA,2024,53.34585980265594,52.05508579393048,54.636633811381394,59.0920134245811,58.42961863641834,52.54759292325855,48.84900995010464,76.54183218854287,47.135513093391495,48.92560294692175,45.34542323986125,53.19112877354283,61.447330149508446,81.9350549502831,40.95960534873378,44.149943406287846,37.335243376741474,37.74603372716833,29.33256796104743,72.18592856019416,45.52760684218747,34.257508056555274,56.79770562781967,50.37496013266125,51.78304445310204
15,Hawaii,HI,2024,47.07189423737606,67.9266745832022,26.21711389154992,56.06959463623253,69.03295879089518,56.019798264086994,64.02879323414889,35.19682825579904,28.82438586407971,6.884084574855692,50.764687153303726,43.98862491256276,58.69184944531112,33.586431644545826,83.79726724607642,66.782063365517,77.55690972166647,79.74449741009158,62.26908116355452,47.557765166755466,66.45260672336869,50.38766964766483,82.51754379907254,63.97550651139894,53.98206571198085
19,Iowa,IA,2024,39.227977491173874,19.120543711559037,59.335411270788704,31.99214675623358,26.641398688416015,38.687904684013176,53.289109209639946,9.350174442865184,50.7718750139878,53.63124884965974,47.912501178315864,40.663999753798414,38.61382102811674,32.157571835360564,45.070070220872914,43.16176985062674,34.25330516817831,52.30909056796564,72.41039744957617,13.674286216786866,64.9601508956446,84.15750699694324,45.76279479434598,48.91191392479603,44.78795683929722
16,Idaho,ID,2024,49.60497068378909,45.397946545548656,53.811994822029526,56.579174005573336,54.250919307007266,48.79844952970226,49.68080570796374,73.58652147762008,49.012717506296,55.26843917515223,42.756995837439774,51.732287398552806,60.90992549359585,74.08866099602994,47.73118999116176,56.73428422901746,33.38535402557736,60.89941317031128,54.428438300653674,78.22393141952752,66.97751072286545,81.49757383621011,52.457447609520784,61.54057348182625,56.63643044018953
17,Illinois,IL,2024,46.22350795008683,38.11395523068721,54.33306066948643,43.35167808147974,64.06123444071842,35.53092130129082,51.07870409742153,22.735852486488195,37.99173102661047,29.49587500155193,46.48758705166902,42.52230568605901,47.58628066316251,49.587358147865885,45.58520317845914,51.60568257672855,74.19810780342442,51.722136550191635,40.08329573376229,40.41919021953583,56.15552664692736,55.66856199357228,56.64249130028244,51.78249662893948,47.15240115749924
18,Indiana,IN,2024,45.438752625371066,34.35036461674791,56.52714063399422,50.54261689539798,44.07055556865748,52.63390115727394,56.06854637682023,49.397464478840256,63.8951387596123,67.1302461085065,60.660031410718105,53.292169426793784,52.4801650034449,66.89807342521367,38.06225658167614,37.473282655583056,27.77022423682576,27.00193253178471,54.009687363350224,41.11128649037153,46.506689431919895,45.85820549503862,47.15517336880117,45.48671236364928,49.38944089522153
20,Kansas,KS,2024,60.21264097597757,33.037335954249976,87.38794599770516,37.21504992623983,27.508309835291424,29.079055715145536,63.289916531689784,28.982917622832577,58.03725426724065,60.70438936158378,55.37011917289752,51.82164838981935,22.356067321195123,30.292776493570393,14.419358148819851,44.69747902486424,35.102736599715314,63.61992342807575,45.34796664978416,34.719289421881705,62.4808904492057,79.25311203935938,45.708668859052025,43.178145598421686,47.49989699412052
21,Kentucky,KY,2024,47.98055822853371,49.58596369690771,46.375152760159715,44.05875308455937,31.33328306162425,68.9945498028375,34.3186624614388,41.588517012336915,68.3578821739192,58.209493443078266,78.50627090476011,53.46573116233742,61.15063896389995,80.39547171526671,41.9058062125332,36.18006468124285,28.95331983258384,10.42395004488846,67.74829381496073,37.59469503253836,18.825364449410007,13.082366309616267,24.568362589203744,38.71868936485093,46.092210263594176
22,Louisiana,LA,2024,44.52985817398007,54.55429151123977,34.505424836720366,53.66918818295898,30.07379957525445,82.98301893888517,43.16621738447845,58.45371683321787,65.26020054393054,64.98958162701695,65.53081946084413,54.48641563362319,57.06952271956939,77.26559338780365,36.87345205133513,29.98111114324116,26.94679580749193,11.026170562018995,50.57974291613353,31.37173528732018,19.049642246716765,13.776005228313853,24.323279265119673,35.36675870317577,44.92658716839948
25,Massachusetts,MA,2024,42.982766211467656,47.139187445176944,38.82634497775837,40.93239224675279,43.70408610602915,46.29102005758378,55.86266972511587,17.871793098282343,42.388727028735175,37.82517790277268,46.95227615469768,42.10129516231854,41.93737355227502,15.409934596324211,68.46481250822582,57.729275343516605,83.23039138423196,56.317647779833784,59.79437076374469,31.574691446255972,51.67217452571617,44.22420460496479,59.12014444646756,50.446274473835935,46.27378481807724
24,Maryland,MD,2024,56.827890411947585,52.119060074524114,61.53672074937106,50.24122540952957,54.939243550072234,43.52344357266435,51.184359519372926,51.317854996008776,33.923904422270176,36.150712479696416,31.69709636484394,46.99767341458245,49.17858957251609,53.99372462261344,44.36345452241874,66.71609449364439,71.38248642250934,73.00669274701893,52.501848357254886,69.9733504477944,77.92838570885624,70.49839544039546,85.35837597731701,64.60768992500557,55.80268166979401
23,Maine,ME,2024,45.85709575387714,34.89657336955689,56.81761813819739,41.564846611997815,37.63994102538823,32.18414810381474,49.20503656137404,47.23026075741424,58.64005080180328,59.422998244364905,57.85710335924165,48.68733105589274,46.54069303991615,38.57759478228235,54.503791297549945,58.31151117632181,39.98130550228129,71.23799935104472,69.04411636729552,52.9826234846657,32.704894552272776,24.720443246429937,40.68934585811561,45.85236625617025,47.2698486560315
26,Michigan,MI,2024,56.25240706796513,55.45877466412213,57.04603947180813,47.36599061157381,38.62403570895411,51.84794405476837,53.62064268446907,45.371339998103686,59.37845446628324,65.15731624569027,53.59959268687621,54.33228404860739,56.04753852418574,64.13068364537588,47.96439340299559,52.09225104443647,38.57314205093252,39.933826863873634,76.04893359018119,53.81310167275857,27.997105751183952,23.54102354138795,32.453187960979946,45.37896510660206,49.85562457760473
27,Minnesota,MN,2024,46.69903357598476,50.53468764057001,42.86337951139951,35.769263588528446,53.258504186453514,26.977576974372617,55.65334165176646,7.187631541521185,41.493242762522485,46.67714426702216,36.30934125802282,41.32051330901189,33.22009569383198,5.618236207976439,60.821955179687514,59.20169646711184,61.752643956888136,72.54159087961807,71.51888011643231,30.99367091550887,67.80661244936397,85.38964964144438,50.22357525728356,53.40946820343593,47.36499075622391
29,Missouri,MO,2024,45.58482421379935,34.55230164888193,56.61734677871677,41.02531531769996,37.07066768214813,50.73010911448933,57.30696283273729,18.99352164142512,63.04353468008915,57.344413088196845,68.74265627198146,49.884558070529486,52.42731759822976,62.537118469131904,42.31751672732763,36.063978105351886,37.21194985678925,36.23837858500019,46.41910879691678,24.386475182701304,39.97200584226634,40.75340601171608,39.1906056728166,42.82110051528266,46.35282929290607
28,Mississippi,MS,2024,39.980412789892625,47.68025729630935,32.28056828347591,52.206240266499265,40.74907174251896,84.54642133540074,37.75454214878629,45.774925839291065,68.72500220223178,63.42656163585559,74.02344276860796,53.63721841954123,64.78138359698934,79.96170189614514,49.60106529783353,24.26094017862398,17.072245492328566,9.562113727115046,44.8343579312154,25.5750435638369,13.52793029310602,8.104933605836123,18.950926980375915,34.19008468957312,43.91365155455718
30,Montana,MT,2024,50.30289969284388,50.41662266500403,50.189176720683726,47.75928287400849,47.37375486107474,46.24918174941863,55.29378042763483,42.12041445790579,50.55312204498783,55.03018655430615,46.07605753566951,49.5384348706134,48.230335264743616,45.20206813087588,51.25860239861136,55.05298661842402,40.15172251682911,77.59990580338398,59.64074166003446,42.81957649344855,61.83397901813717,76.74554569606956,46.92241234020479,55.03910030043494,52.28876758552417
37,North Carolina,NC,2024,46.239630208466146,50.20380092620118,42.27545949073111,57.41829191353172,65.64530221933487,49.8704485990568,47.42910740872042,66.72830942701478,52.25210888860002,47.16681091285851,57.33740686434153,51.97001033686596,64.93224203164685,68.7986297450762,61.065854318217504,45.60354648052043,32.16471921594943,40.730409450444526,51.50549921443629,58.013558041251464,36.18663664100822,26.227786208705325,46.14548707331111,48.9074750510585,50.438742693962226
38,North Dakota,ND,2024,41.7302668014989,10.850046131760145,72.61048747123765,38.16060939381094,38.47410480952479,43.968735782903366,52.73190523667545,17.467691746140137,53.64566820652229,46.020062438682565,61.27127397436202,44.51218146727737,30.56820205361197,23.96701654829681,37.16938755892713,40.35992770813015,25.001915147663212,55.799828460840615,63.83138921852471,16.80657800549207,75.30522027577798,96.8259294878858,53.78451106367018,48.7444500125067,46.62831573989203
