GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
06,California,CA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,46.817514011080966
08,Colorado,CO,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,71.6133010646331
09,Connecticut,CT,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,69.03085377045778
10,Delaware,DE,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.138650884392675
11,District of Columbia,DC,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,99.82035869604832
12,Florida,FL,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.7087390920427
13,Georgia,GA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,60.115761252453666
15,Hawaii,HI,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,78.12813455061672
16,Idaho,ID,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,54.87111417724693
17,Illinois,IL,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,61.17764928387803
18,Indiana,IN,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.10516798603891
19,Iowa,IA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,30.59075322754915
20,Kansas,KS,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,33.951806191658555
21,Kentucky,KY,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,33.71958112172443
22,Louisiana,LA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,36.099138332022875
23,Maine,ME,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,25.759706884862858
24,Maryland,MD,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,58.92059302292748
25,Massachusetts,MA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.135026686566754
26,Michigan,MI,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.170545382063274
27,Minnesota,MN,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,51.86626893487288
28,Mississippi,MS,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,33.70035257969502
29,Missouri,MO,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,38.27290360194977
30,Montana,MT,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.05548197455002
31,Nebraska,NE,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,38.0427502496137
32,Nevada,NV,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,54.80532575358222
33,New Hampshire,NH,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,13.200022706324795
34,New Jersey,NJ,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,50.379006439201525
35,New Mexico,NM,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,32.68293479245172
36,New York,NY,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.303443769810855
37,North Carolina,NC,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,62.38823568082775
38,North Dakota,ND,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,33.274409539294346
39,Ohio,OH,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,47.97751162613265
40,Oklahoma,OK,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,28.921626783089145
41,Oregon,OR,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,72.1808648541362
42,Pennsylvania,PA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,56.19636498946593
44,Rhode Island,RI,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,72.62601720876829
45,South Carolina,SC,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,41.86218651641451
46,South Dakota,SD,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.1288931314682
47,Tennessee,TN,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,52.45143431892089
48,Texas,TX,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,52.38929008743597
49,Utah,UT,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,47.994347015443815
50,Vermont,VT,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,44.6920149958707
51,Virginia,VA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,55.04447149687803
53,Washington,WA,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,81.7235618121635
54,West Virginia,WV,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,29.57830042874066
55,Wisconsin,WI,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,42.73329739727939
56,Wyoming,WY,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,40.24223476245671
72,Puerto Rico,PR,2023,index_eq_commute,Transportation Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,31.8347182163061
000,United States,USA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.39976012446253
01,Alabama,AL,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,78.73277851561932
02,Alaska,AK,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,52.08933566571713
04,Arizona,AZ,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,50.42552026225202
05,Arkansas,AR,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,65.05104540965502
06,California,CA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,60.50811838412014
08,Colorado,CO,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,25.008822323573444
09,Connecticut,CT,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.0211881246975
10,Delaware,DE,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,44.88570997143394
11,District of Columbia,DC,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,44.98788031401043
12,Florida,FL,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,60.64958109041094
13,Georgia,GA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,50.57543258168343
15,Hawaii,HI,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,56.1514825622664
16,Idaho,ID,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.05184946014398
17,Illinois,IL,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,35.34646880373185
18,Indiana,IN,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,56.10907961172589
19,Iowa,IA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,39.42572783241509
20,Kansas,KS,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,28.89130573792905
21,Kentucky,KY,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,70.32755137544751
22,Louisiana,LA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,82.33343588625043
23,Maine,ME,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,37.500347461543456
24,Maryland,MD,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,41.869655564910296
25,Massachusetts,MA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.33514189725963
26,Michigan,MI,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,51.37801780801148
27,Minnesota,MN,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,27.375660995606594
28,Mississippi,MS,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,87.19276428571497
29,Missouri,MO,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,50.93403097344503
30,Montana,MT,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.36371008782846
31,Nebraska,NE,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,35.114049936240576
32,Nevada,NV,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,52.478121093842375
33,New Hampshire,NH,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,35.666051470296274
34,New Jersey,NJ,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,38.26264549863505
35,New Mexico,NM,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,62.28798760672332
36,New York,NY,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,55.42621492911925
37,North Carolina,NC,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.66440363068536
38,North Dakota,ND,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.463195764496554
39,Ohio,OH,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.019434228854976
40,Oklahoma,OK,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,53.15513195168828
41,Oregon,OR,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,30.059315792922938
42,Pennsylvania,PA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,40.04473823405505
44,Rhode Island,RI,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,59.244190184714654
45,South Carolina,SC,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,69.16668443716222
46,South Dakota,SD,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.882584041405615
47,Tennessee,TN,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,63.04266412555174
48,Texas,TX,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,53.46964246622235
49,Utah,UT,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,40.33384254456291
50,Vermont,VT,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,32.01560235185988
51,Virginia,VA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,39.35041890958905
53,Washington,WA,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,27.53436152147468
54,West Virginia,WV,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,82.75007739054591
55,Wisconsin,WI,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.56585663131115
56,Wyoming,WY,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,45.32745590170062
72,Puerto Rico,PR,2023,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,82.21889133522328
000,United States,USA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,48.4414397459835
01,Alabama,AL,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.06237855782522
02,Alaska,AK,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,36.282127798494656
04,Arizona,AZ,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,46.794453648514
05,Arkansas,AR,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,32.5807637430426
06,California,CA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,41.47521780999718
08,Colorado,CO,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,63.21781914612095
09,Connecticut,CT,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.548213031012835
10,Delaware,DE,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,44.00891810105811
11,District of Columbia,DC,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,47.91922618426795
12,Florida,FL,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,46.45050510654689
13,Georgia,GA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,49.66780469148524
15,Hawaii,HI,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,61.47843457938683
16,Idaho,ID,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.92516286071765
17,Illinois,IL,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,49.73246432471307
18,Indiana,IN,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.951127791764804
19,Iowa,IA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.115086185142026
20,Kansas,KS,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,63.099403299696625
21,Kentucky,KY,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,39.35919772324275
22,Louisiana,LA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,43.40598750675738
23,Maine,ME,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.36017242693828
24,Maryland,MD,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,48.67603894659212
25,Massachusetts,MA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,53.829061736225036
26,Michigan,MI,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.74317166454696
27,Minnesota,MN,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,53.7825785166066
28,Mississippi,MS,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,34.3521988260729
29,Missouri,MO,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,57.90576664955598
30,Montana,MT,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,51.976354614066814
31,Nebraska,NE,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,65.65382725438099
32,Nevada,NV,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,41.04798875071955
33,New Hampshire,NH,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,58.831781278438676
34,New Jersey,NJ,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.40288253813784
35,New Mexico,NM,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,35.57312501876263
36,New York,NY,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,43.91725514329986
37,North Carolina,NC,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.823050149656105
38,North Dakota,ND,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.02407768381833
39,Ohio,OH,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,53.149852774890384
40,Oklahoma,OK,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.61796234703298
41,Oregon,OR,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,46.94989595557856
42,Pennsylvania,PA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,54.35049686929286
44,Rhode Island,RI,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,51.96663197819837
45,South Carolina,SC,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.06767739537842
46,South Dakota,SD,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,57.822698228031065
47,Tennessee,TN,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.67412239972834
48,Texas,TX,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,40.45425026584131
49,Utah,UT,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,60.27792102507385
50,Vermont,VT,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,54.97178285228272
51,Virginia,VA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,48.877480857651314
53,Washington,WA,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.56059600681392
54,West Virginia,WV,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,38.32088302199884
55,Wisconsin,WI,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,58.5078037698944
56,Wyoming,WY,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,54.07728213388233
72,Puerto Rico,PR,2023,index_eq_insurance,Insurance Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,39.564781654623744
000,United States,USA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,48.98295036365531
01,Alabama,AL,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,61.957190286237385
02,Alaska,AK,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,97.17640934575395
04,Arizona,AZ,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,92.15333630599086
05,Arkansas,AR,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.42779104675305
06,California,CA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.619355414300024
08,Colorado,CO,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.365363793776815
09,Connecticut,CT,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,6.856760448792869
10,Delaware,DE,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,92.92797332804906
11,District of Columbia,DC,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,29.912244448863415
12,Florida,FL,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,78.55921107021857
13,Georgia,GA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,76.54183218854287
15,Hawaii,HI,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,35.19682825579904
16,Idaho,ID,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,73.58652147762008
17,Illinois,IL,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,22.735852486488195
18,Indiana,IN,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,49.397464478840256
19,Iowa,IA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,9.350174442865184
20,Kansas,KS,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,28.982917622832577
21,Kentucky,KY,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,41.588517012336915
22,Louisiana,LA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,58.45371683321787
23,Maine,ME,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,47.230260757414236
24,Maryland,MD,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,51.317854996008776
25,Massachusetts,MA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,17.871793098282343
26,Michigan,MI,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.371339998103686
27,Minnesota,MN,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,7.187631541521185
28,Mississippi,MS,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.774925839291065
29,Missouri,MO,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,18.99352164142512
30,Montana,MT,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,42.12041445790579
31,Nebraska,NE,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,30.78749069870014
32,Nevada,NV,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,98.99690192934524
33,New Hampshire,NH,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,27.12823163810873
34,New Jersey,NJ,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,59.565502101794785
35,New Mexico,NM,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,81.9435618203383
36,New York,NY,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,25.19731407667804
37,North Carolina,NC,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,66.72830942701478
38,North Dakota,ND,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,17.467691746140137
39,Ohio,OH,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,25.55655713618083
40,Oklahoma,OK,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,72.3874278083909
41,Oregon,OR,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.19835982531193
42,Pennsylvania,PA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,28.12570873360787
44,Rhode Island,RI,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,6.081219426728694
45,South Carolina,SC,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,63.46599062710419
46,South Dakota,SD,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,5.350769113161552
47,Tennessee,TN,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,41.59403405659757
48,Texas,TX,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,73.92008042004402
49,Utah,UT,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,95.60683837149782
50,Vermont,VT,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.894891533550016
51,Virginia,VA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.78243198886963
53,Washington,WA,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,77.6708439702867
54,West Virginia,WV,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,39.88602966876254
55,Wisconsin,WI,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,44.698930866561646
56,Wyoming,WY,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,86.31480674981941
72,Puerto Rico,PR,2023,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,0,NA
000,United States,USA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,45.948548337958165
01,Alabama,AL,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,56.73988487596333
02,Alaska,AK,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,44.78077040604325
04,Arizona,AZ,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,45.862109434769486
05,Arkansas,AR,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,66.4812154893842
06,California,CA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,27.049058064768595
08,Colorado,CO,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,33.958791744461074
09,Connecticut,CT,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,39.745344046224204
10,Delaware,DE,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,55.36985221674458
11,District of Columbia,DC,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,37.49988043535491
12,Florida,FL,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,36.65747517696959
13,Georgia,GA,2023,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,49.71868187434487
