GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
17,Illinois,IL,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,37.99173102661047
18,Indiana,IN,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,63.8951387596123
19,Iowa,IA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,50.7718750139878
20,Kansas,KS,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,58.03725426724065
21,Kentucky,KY,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,68.3578821739192
22,Louisiana,LA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,65.26020054393054
23,Maine,ME,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,58.64005080180328
24,Maryland,MD,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,33.923904422270176
25,Massachusetts,MA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,42.388727028735175
26,Michigan,MI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,59.37845446628324
27,Minnesota,MN,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,41.493242762522485
28,Mississippi,MS,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,68.72500220223178
29,Missouri,MO,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,63.04353468008915
30,Montana,MT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,50.55312204498783
31,Nebraska,NE,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,50.42491443491035
32,Nevada,NV,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,52.38476086679407
33,New Hampshire,NH,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,44.036234414077576
34,New Jersey,NJ,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,20.03662391314874
35,New Mexico,NM,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,61.99485414766532
36,New York,NY,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,43.576323708298446
37,North Carolina,NC,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,52.25210888860002
38,North Dakota,ND,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,53.64566820652229
39,Ohio,OH,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,56.86674747214093
40,Oklahoma,OK,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,64.98414559187174
41,Oregon,OR,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,49.10012891317935
42,Pennsylvania,PA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,54.93493263204791
44,Rhode Island,RI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,48.74218663853918
45,South Carolina,SC,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,56.5425176880499
46,South Dakota,SD,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,47.71120725006398
47,Tennessee,TN,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,55.97946739993992
48,Texas,TX,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,47.723422949599644
49,Utah,UT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,48.73304061195216
50,Vermont,VT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,55.18266282944203
51,Virginia,VA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,38.799800726462706
53,Washington,WA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,40.61450385958026
54,West Virginia,WV,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,75.7706305600905
55,Wisconsin,WI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,47.691161804761265
56,Wyoming,WY,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,29.831988796835198
72,Puerto Rico,PR,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,67.25532704210363
000,United States,USA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.57766897261956
01,Alabama,AL,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.35443296694793
02,Alaska,AK,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.28887146109895
04,Arizona,AZ,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.66013817761168
05,Arkansas,AR,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.00406636337485
06,California,CA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,13.44695283190422
08,Colorado,CO,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,50.464665354275404
09,Connecticut,CT,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.72401003221917
10,Delaware,DE,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,65.27895995744404
11,District of Columbia,DC,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,35.219466177945456
12,Florida,FL,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,21.273643692348685
13,Georgia,GA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,48.92560294692175
15,Hawaii,HI,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,6.884084574855692
16,Idaho,ID,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.26843917515223
17,Illinois,IL,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,29.49587500155193
18,Indiana,IN,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,67.1302461085065
19,Iowa,IA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.63124884965974
20,Kansas,KS,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,60.70438936158378
21,Kentucky,KY,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,58.209493443078266
22,Louisiana,LA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,64.98958162701695
23,Maine,ME,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.422998244364905
24,Maryland,MD,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.150712479696416
25,Massachusetts,MA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,37.82517790277268
26,Michigan,MI,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,65.15731624569027
27,Minnesota,MN,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.67714426702216
28,Mississippi,MS,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,63.42656163585559
29,Missouri,MO,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.344413088196845
30,Montana,MT,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.03018655430615
31,Nebraska,NE,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,43.52192567664698
32,Nevada,NV,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.15257909735924
33,New Hampshire,NH,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,61.39798457017916
34,New Jersey,NJ,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,13.743597466890265
35,New Mexico,NM,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.950400193976655
36,New York,NY,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,27.703607042671386
37,North Carolina,NC,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,47.16681091285851
38,North Dakota,ND,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.020062438682565
39,Ohio,OH,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.52185533724947
40,Oklahoma,OK,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,67.75446704888247
41,Oregon,OR,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,58.72538934101223
42,Pennsylvania,PA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.27811282784049
44,Rhode Island,RI,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.60452291446703
45,South Carolina,SC,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.951990938366315
46,South Dakota,SD,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,44.44401607596961
47,Tennessee,TN,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,47.65630430371803
48,Texas,TX,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.541224854487055
49,Utah,UT,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.87838233592053
50,Vermont,VT,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,68.14703138365955
51,Virginia,VA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.00634032480056
53,Washington,WA,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,47.92912303136639
54,West Virginia,WV,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,71.14189472855779
55,Wisconsin,WI,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,54.34531414975055
56,Wyoming,WY,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,22.7110791749653
72,Puerto Rico,PR,2024,index_eq_labor,Employment Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.08362819494988
000,United States,USA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.74565413591022
01,Alabama,AL,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,60.740452547935746
02,Alaska,AK,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,35.34334628999641
04,Arizona,AZ,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.09990110152247
05,Arkansas,AR,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,74.06434181808933
06,California,CA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.907594132517374
08,Colorado,CO,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,18.201270928443275
09,Connecticut,CT,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,42.34620109681898
10,Delaware,DE,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,32.722256266209186
11,District of Columbia,DC,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.352614512481004
12,Florida,FL,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.40714871604863
13,Georgia,GA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,45.34542323986125
15,Hawaii,HI,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,50.764687153303726
16,Idaho,ID,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,42.756995837439774
17,Illinois,IL,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.48758705166902
18,Indiana,IN,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,60.660031410718105
19,Iowa,IA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,47.912501178315864
20,Kansas,KS,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,55.37011917289752
21,Kentucky,KY,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,78.50627090476011
22,Louisiana,LA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,65.53081946084413
23,Maine,ME,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.85710335924165
24,Maryland,MD,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,31.69709636484394
25,Massachusetts,MA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.95227615469768
26,Michigan,MI,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.59959268687621
27,Minnesota,MN,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.30934125802282
28,Mississippi,MS,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,74.02344276860796
29,Missouri,MO,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,68.74265627198146
30,Montana,MT,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.07605753566951
31,Nebraska,NE,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.327903193173725
32,Nevada,NV,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.6169426362289
33,New Hampshire,NH,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,26.674484257975994
34,New Jersey,NJ,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,26.329650359407218
35,New Mexico,NM,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,64.03930810135398
36,New York,NY,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,59.44904037392551
37,North Carolina,NC,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,57.33740686434153
38,North Dakota,ND,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,61.27127397436202
39,Ohio,OH,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.211639607032396
40,Oklahoma,OK,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,62.21382413486101
41,Oregon,OR,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.47486848534647
42,Pennsylvania,PA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.591752436255334
44,Rhode Island,RI,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,43.879850362611336
45,South Carolina,SC,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,56.133044437733474
46,South Dakota,SD,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,50.97839842415834
47,Tennessee,TN,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,64.30263049616181
48,Texas,TX,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.905621044712234
49,Utah,UT,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,37.5876988879838
50,Vermont,VT,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,42.21829427522451
51,Virginia,VA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.593261128124844
53,Washington,WA,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,33.29988468779413
54,West Virginia,WV,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,80.3993663916232
55,Wisconsin,WI,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,41.03700945977198
56,Wyoming,WY,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.9528984187051
72,Puerto Rico,PR,2024,index_eq_poverty,Wealth & Poverty Index (Equity),scorecard_index,WE,equity,scorecard,2,1,85.42702588925737
000,United States,USA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.59472517218972
01,Alabama,AL,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,56.38434074335225
02,Alaska,AK,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.850078288506914
04,Arizona,AZ,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,48.601253253640294
05,Arkansas,AR,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.99810375948848
06,California,CA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,44.1082967766508
08,Colorado,CO,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.558113502200875
09,Connecticut,CT,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,43.2197675285254
10,Delaware,DE,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.95127668087202
11,District of Columbia,DC,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.78476797357839
12,Florida,FL,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,48.98518129894048
13,Georgia,GA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.191128773542836
15,Hawaii,HI,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,43.98862491256276
16,Idaho,ID,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.732287398552806
17,Illinois,IL,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,42.52230568605901
18,Indiana,IN,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.292169426793784
19,Iowa,IA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,40.663999753798414
20,Kansas,KS,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.82164838981935
21,Kentucky,KY,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.46573116233742
22,Louisiana,LA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.48641563362319
23,Maine,ME,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,48.68733105589274
24,Maryland,MD,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,46.997673414582444
25,Massachusetts,MA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,42.10129516231854
26,Michigan,MI,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.33228404860739
27,Minnesota,MN,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,41.32051330901189
28,Mississippi,MS,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.63721841954123
29,Missouri,MO,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.884558070529486
30,Montana,MT,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.5384348706134
31,Nebraska,NE,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,45.44157355442306
32,Nevada,NV,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.04009500336695
33,New Hampshire,NH,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,42.00064049202436
34,New Jersey,NJ,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,38.546739762878786
35,New Mexico,NM,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,57.58300385207997
36,New York,NY,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,44.42436659182844
37,North Carolina,NC,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,51.97001033686596
38,North Dakota,ND,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,44.51218146727737
39,Ohio,OH,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.58342606318367
40,Oklahoma,OK,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,57.38056839166907
41,Oregon,OR,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.202815971665984
42,Pennsylvania,PA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,49.14313049176658
44,Rhode Island,RI,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,48.40368660276793
45,South Carolina,SC,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.87361268206619
46,South Dakota,SD,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.54910760804595
47,Tennessee,TN,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,52.188229536181844
48,Texas,TX,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,53.24764206936262
49,Utah,UT,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,56.622868141004055
50,Vermont,VT,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.21386841668333
51,Virginia,VA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,45.47890554069949
53,Washington,WA,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,50.30014330010511
54,West Virginia,WV,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,54.815119436336
55,Wisconsin,WI,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,47.44118463472618
56,Wyoming,WY,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,1,42.53725075675175
72,Puerto Rico,PR,2024,index_eq_adaparc,ADA-PARC Index (Equity),category_index,NA,equity,category,3,0.3333333333333333,NA
000,United States,USA,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,50.7311345851342
01,Alabama,AL,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,60.83415049257337
02,Alaska,AK,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,55.18447995479801
04,Arizona,AZ,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,68.06973826943806
05,Arkansas,AR,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,74.66159319933988
06,California,CA,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,43.354950075714704
08,Colorado,CO,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,45.02015915762949
09,Connecticut,CT,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,36.13090625712675
10,Delaware,DE,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,75.12962965819446
11,District of Columbia,DC,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,17.14006227118859
12,Florida,FL,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,56.54877475103817
13,Georgia,GA,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,61.447330149508446
15,Hawaii,HI,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,58.69184944531112
16,Idaho,ID,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,60.90992549359585
17,Illinois,IL,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,47.58628066316251
18,Indiana,IN,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,52.4801650034449
19,Iowa,IA,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,38.61382102811674
20,Kansas,KS,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,22.356067321195123
21,Kentucky,KY,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,61.15063896389995
22,Louisiana,LA,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,57.06952271956939
23,Maine,ME,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,46.54069303991615
24,Maryland,MD,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,49.17858957251609
25,Massachusetts,MA,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,41.93737355227502
26,Michigan,MI,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,56.04753852418574
27,Minnesota,MN,2024,index_rel_community_living,Community Living Index (Relative),category_index,CL,relative,category,2,1,33.22009569383198
