GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
39,Ohio,OH,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,25.55655713618083
40,Oklahoma,OK,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,72.3874278083909
41,Oregon,OR,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.19835982531193
42,Pennsylvania,PA,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,28.12570873360787
44,Rhode Island,RI,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,6.081219426728694
45,South Carolina,SC,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,63.46599062710419
46,South Dakota,SD,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,5.350769113161552
47,Tennessee,TN,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,41.59403405659757
48,Texas,TX,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,73.92008042004402
49,Utah,UT,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,95.60683837149782
50,Vermont,VT,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.894891533550016
51,Virginia,VA,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.78243198886963
53,Washington,WA,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,77.6708439702867
54,West Virginia,WV,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,39.88602966876254
55,Wisconsin,WI,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,44.698930866561646
56,Wyoming,WY,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,86.31480674981941
72,Puerto Rico,PR,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,0,NA
000,United States,USA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,40.78467043285079
01,Alabama,AL,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,55.09631562303905
02,Alaska,AK,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,56.482863761309716
04,Arizona,AZ,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,54.07538807246012
05,Arkansas,AR,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,59.0255376756376
06,California,CA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,36.75413805440489
08,Colorado,CO,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,43.39963503296126
09,Connecticut,CT,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,35.26489612305616
10,Delaware,DE,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,43.589668591536466
11,District of Columbia,DC,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,45.124299547131734
12,Florida,FL,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,46.806243034298
13,Georgia,GA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,46.6681983601775
15,Hawaii,HI,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,38.769721520003856
16,Idaho,ID,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,58.40115981352101
17,Illinois,IL,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,36.07580753042457
18,Indiana,IN,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,60.522980390408364
19,Iowa,IA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,51.19358538658294
20,Kansas,KS,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,55.11367919642941
21,Kentucky,KY,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,58.618084245799245
22,Louisiana,LA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,52.809785138193206
23,Maine,ME,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,67.59163079225131
24,Maryland,MD,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,39.013133717340985
25,Massachusetts,MA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,38.563001454494184
26,Michigan,MI,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,52.887843260358935
27,Minnesota,MN,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,50.942794063134805
28,Mississippi,MS,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,57.642402631498896
29,Missouri,MO,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,59.210837608917814
30,Montana,MT,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,56.99251823785342
31,Nebraska,NE,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,53.690887543581226
32,Nevada,NV,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,53.67952981842404
33,New Hampshire,NH,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,51.01176642147533
34,New Jersey,NJ,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,19.093216171593973
35,New Mexico,NM,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,56.00128282808216
36,New York,NY,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,41.852415283663625
37,North Carolina,NC,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,51.44891787199202
38,North Dakota,ND,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,52.96791318109993
39,Ohio,OH,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,50.845978659846494
40,Oklahoma,OK,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,63.126393693922736
41,Oregon,OR,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,58.0092829868561
42,Pennsylvania,PA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,49.15357726568406
44,Rhode Island,RI,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,45.24154573271694
45,South Carolina,SC,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,54.59693527673092
46,South Dakota,SD,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,48.82506088725321
47,Tennessee,TN,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,51.5080070483387
48,Texas,TX,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,47.28219377402848
49,Utah,UT,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,57.00103474316501
50,Vermont,VT,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,62.574380016747774
51,Virginia,VA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,35.47663623119496
53,Washington,WA,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,44.21122212430086
54,West Virginia,WV,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,60.37007969504913
55,Wisconsin,WI,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,51.995571256393305
56,Wyoming,WY,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,42.001246312379564
72,Puerto Rico,PR,2024,index_eq_all_work_indicators,All Work Indicators Index (Equity),category_index,WE,equity,category,2,1,55.51170107325776
000,United States,USA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,0.5,40.78467043285079
01,Alabama,AL,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,65.71267717169854
02,Alaska,AK,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,50.118328517813524
04,Arizona,AZ,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,43.742507014159045
05,Arkansas,AR,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,75.58904386959124
06,California,CA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,18.788743990789424
08,Colorado,CO,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,27.39435341291565
09,Connecticut,CT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,26.61424335804263
10,Delaware,DE,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,45.71625600765729
11,District of Columbia,DC,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,39.95770043795049
12,Florida,FL,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,26.265140264428343
13,Georgia,GA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,41.661882279525344
15,Hawaii,HI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,20.415091136895963
16,Idaho,ID,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,54.033151358410194
17,Illinois,IL,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,41.33950349172267
18,Indiana,IN,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,71.58269179460294
19,Iowa,IA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,68.14982172307013
20,Kansas,KS,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,68.67199596976667
21,Kentucky,KY,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,73.27415381742387
22,Louisiana,LA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,53.19829564118182
23,Maine,ME,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,72.42247201170866
24,Maryland,MD,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,30.578764931521636
25,Massachusetts,MA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,29.834079191602182
26,Michigan,MI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,60.85354912308149
27,Minnesota,MN,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,56.93381436622333
28,Mississippi,MS,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,65.373381541567
29,Missouri,MO,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,72.48095547654442
30,Montana,MT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,55.57907275760651
31,Nebraska,NE,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,64.32585600238278
32,Nevada,NV,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,36.847569041766945
33,New Hampshire,NH,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,51.50778393128566
34,New Jersey,NJ,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,11.94007912139752
35,New Mexico,NM,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,60.31076351119168
36,New York,NY,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,26.42301839013855
37,North Carolina,NC,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,52.003417933961515
38,North Dakota,ND,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,70.69993754962738
39,Ohio,OH,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,65.89338680957468
40,Oklahoma,OK,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,71.75689989787807
41,Oregon,OR,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,47.1164062956519
42,Pennsylvania,PA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,62.439066454462676
44,Rhode Island,RI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,42.46026704608186
45,South Carolina,SC,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,52.53063910892679
46,South Dakota,SD,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,61.20421643666104
47,Tennessee,TN,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,59.08172084766704
48,Texas,TX,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,34.16260713516945
49,Utah,UT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,43.82719972615594
50,Vermont,VT,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,58.28489721117309
51,Virginia,VA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,35.582123379258796
53,Washington,WA,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,36.216706155654904
54,West Virginia,WV,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,75.56427180783018
55,Wisconsin,WI,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,61.490707286066645
56,Wyoming,WY,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,1,52.615924135463615
72,Puerto Rico,PR,2024,index_eq_work_economic,Work-Economic Index (Equity),category_index,WE,equity,category,2,0.5,55.51170107325776
000,United States,USA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,0,NA
01,Alabama,AL,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,76.32903872035806
02,Alaska,AK,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,43.75379327431733
04,Arizona,AZ,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,33.40962595585796
05,Arkansas,AR,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,92.15255006354488
06,California,CA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,0.8233499271739575
08,Colorado,CO,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,11.389071792870041
09,Connecticut,CT,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,17.963590593029096
10,Delaware,DE,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,47.84284342377812
11,District of Columbia,DC,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,34.79110132876926
12,Florida,FL,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,5.7240374945586865
13,Georgia,GA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.65556619887319
15,Hawaii,HI,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,2.060460753788071
16,Idaho,ID,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,49.66514290329938
17,Illinois,IL,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,46.60319945302077
18,Indiana,IN,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,82.6424031987975
19,Iowa,IA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,85.10605805955733
20,Kansas,KS,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,82.23031274310392
21,Kentucky,KY,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,87.93022338904848
22,Louisiana,LA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.58680614417044
23,Maine,ME,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,77.25331323116602
24,Maryland,MD,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,22.144396145702288
25,Massachusetts,MA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,21.10515692871018
26,Michigan,MI,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,68.81925498580405
27,Minnesota,MN,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,62.92483466931185
28,Mississippi,MS,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,73.1043604516351
29,Missouri,MO,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,85.75107334417103
30,Montana,MT,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,54.165627277359604
31,Nebraska,NE,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,74.96082446118432
32,Nevada,NV,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,20.01560826510986
33,New Hampshire,NH,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,52.00380144109598
34,New Jersey,NJ,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,4.786942071201068
35,New Mexico,NM,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,64.62024419430121
36,New York,NY,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,10.993621496613478
37,North Carolina,NC,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,52.55791799593101
38,North Dakota,ND,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,88.43196191815483
39,Ohio,OH,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,80.94079495930286
40,Oklahoma,OK,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,80.3874061018334
41,Oregon,OR,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,36.223529604447705
42,Pennsylvania,PA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,75.72455564324129
44,Rhode Island,RI,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,39.67898835944678
45,South Carolina,SC,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,50.46434294112266
46,South Dakota,SD,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,73.58337198606888
47,Tennessee,TN,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,66.65543464699539
48,Texas,TX,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,21.04302049631042
49,Utah,UT,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,30.65336470914687
50,Vermont,VT,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,53.9954144055984
51,Virginia,VA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,35.68761052732263
53,Washington,WA,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,28.22219018700894
54,West Virginia,WV,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,90.75846392061123
55,Wisconsin,WI,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,70.98584331573998
56,Wyoming,WY,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,1,63.230601958547666
72,Puerto Rico,PR,2024,index_eq_housing_affordability,Housing Affordability Index (Equity),scorecard_index,WE,equity,scorecard,2,0,NA
000,United States,USA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,46.30737361793958
01,Alabama,AL,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,46.95737451802146
02,Alaska,AK,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,41.77527887686059
04,Arizona,AZ,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,24.99627080400694
05,Arkansas,AR,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,65.32184946415772
06,California,CA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,21.65361566680238
08,Colorado,CO,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,40.55606794757794
09,Connecticut,CT,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,60.67025512977735
10,Delaware,DE,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,25.756548072158296
11,District of Columbia,DC,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,89.03602908672458
12,Florida,FL,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,22.64667934062391
13,Georgia,GA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,43.64247557297626
15,Hawaii,HI,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,11.668796798264575
16,Idaho,ID,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,26.928570857993694
17,Illinois,IL,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,43.4236596599919
18,Indiana,IN,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,66.85814484430604
19,Iowa,IA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,57.88478148606166
20,Kansas,KS,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,58.07776156875392
21,Kentucky,KY,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,74.22451721718066
22,Louisiana,LA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,43.007479022196684
23,Maine,ME,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,90.21685019772156
24,Maryland,MD,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,52.11706130321115
25,Massachusetts,MA,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,73.98183634641941
26,Michigan,MI,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,60.06182989211026
27,Minnesota,MN,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,74.75938701566808
28,Mississippi,MS,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,46.25699227346748
29,Missouri,MO,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,73.79361013204235
30,Montana,MT,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,35.47803879333233
31,Nebraska,NE,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,55.54944837224186
32,Nevada,NV,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,11.845177092459892
33,New Hampshire,NH,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,66.6030996627757
34,New Jersey,NJ,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,23.652575897981837
35,New Mexico,NM,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,29.282977416473944
36,New York,NY,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,54.82505527766884
37,North Carolina,NC,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,50.71925939782327
38,North Dakota,ND,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,59.118289754057265
39,Ohio,OH,2024,index_eq_negative_work,Negative Work Indicators Index (Equity),scorecard_index,WE,equity,scorecard,3,1,72.94360270702457
